#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.1823  -17.7211  -17.4440  -17.2498  -17.1311  -16.7990  -16.6991  -16.4634  -16.2986  -16.1398  -15.8301  -15.6659  -15.6393  -15.4443  -15.3165  -15.1975  -15.0861  -14.9304  -14.9003  -14.6848  -14.6537  -14.5443  -14.5297  -14.3420  -14.1328  -14.0601   -8.8997   -8.7518   -8.7264   -8.5786   -8.4827   -8.3416   -8.1968   -8.1889   -8.0158   -7.6561   -7.5366   -7.4830   -7.3841   -7.0477   -6.9973   -6.8594   -6.8402   -6.3429   -6.0214   -5.9424   -5.8289   -5.7285   -5.5603   -5.5273   -5.2516   -5.2466   -5.2461   -5.0287   -4.9077   -4.8725   -4.7364   -4.6324   -4.6015   -4.4974   -4.4615   -4.4608   -4.3126   -4.2756   -4.2063   -4.0047   -3.9858   -3.8744   -3.8735   -3.8248   -3.6623   -3.5794   -3.4921   -3.2982   -3.2457   -3.2144   -3.1342   -2.8700   -2.8379   -2.6515   -2.4544   -2.4527   -2.3916   -2.2093   -2.1752   -2.0163   -1.9494   -1.7812   -1.7452   -1.6145   -1.3924   -1.2864   -1.0689   -0.9216   -0.8708   -0.8573   -0.5391   -0.3301   -0.2708    0.0131    0.0985    4.6175    4.6425    4.7528    4.7647    4.7772    4.8632    4.9596    5.1150    5.1794    5.2280    5.6023    5.6505    5.6760    5.6820    5.9508    6.0443    6.1040    6.1890    6.3818    6.4250
  0.1975  -17.7097  -17.4674  -17.2564  -17.1349  -16.7688  -16.6681  -16.4361  -16.3387  -16.1690  -15.8683  -15.6601  -15.6410  -15.4560  -15.3185  -15.1543  -15.0545  -14.9132  -14.8813  -14.7040  -14.6828  -14.5569  -14.5249  -14.3447  -14.1370  -14.0583   -8.9266   -8.7549   -8.7357   -8.5941   -8.4811   -8.3015   -8.1705   -8.1599   -7.9914   -7.6360   -7.5442   -7.5239   -7.3850   -7.0447   -7.0406   -6.8817   -6.8451   -6.3543   -5.9993   -5.9035   -5.7969   -5.7465   -5.6115   -5.5309   -5.2754   -5.2310   -5.2053   -5.0146   -4.9443   -4.9045   -4.7401   -4.6172   -4.6103   -4.5213   -4.4714   -4.4675   -4.3117   -4.2693   -4.2076   -3.9693   -3.9442   -3.8358   -3.8335   -3.7989   -3.6713   -3.5352   -3.5100   -3.3543   -3.2932   -3.1933   -3.1771   -2.8507   -2.8357   -2.7116   -2.4406   -2.4387   -2.3917   -2.2504   -2.1991   -2.0203   -1.9569   -1.7654   -1.6785   -1.5616   -1.3566   -1.2559   -1.0659   -0.9651   -0.9044   -0.8933   -0.5498   -0.3227   -0.2669    0.0031    0.0980    4.6183    4.6458    4.7513    4.7745    4.7821    4.8747    5.0127    5.1171    5.1488    5.1854    5.5915    5.6380    5.6716    5.6864    5.8749    6.0628    6.0663    6.1755    6.3920    6.4351
  0.2127  -17.6978  -17.4896  -17.2619  -17.1381  -16.7378  -16.6380  -16.4111  -16.3781  -16.1940  -15.9068  -15.6543  -15.6416  -15.4669  -15.3211  -15.1113  -15.0223  -14.8973  -14.8643  -14.7256  -14.7134  -14.5691  -14.5200  -14.3480  -14.1404  -14.0567   -8.9497   -8.7568   -8.7435   -8.6082   -8.4801   -8.2604   -8.1444   -8.1301   -7.9682   -7.6613   -7.5704   -7.5179   -7.3732   -7.0835   -7.0570   -6.9198   -6.8086   -6.3622   -5.9801   -5.8775   -5.7854   -5.7717   -5.6321   -5.5287   -5.3091   -5.2146   -5.1617   -4.9948   -4.9768   -4.9348   -4.7428   -4.6193   -4.6179   -4.5301   -4.4873   -4.4728   -4.3152   -4.2577   -4.2104   -3.9280   -3.9014   -3.8061   -3.7934   -3.7738   -3.6778   -3.5283   -3.4944   -3.4093   -3.3414   -3.2140   -3.1836   -2.8336   -2.8190   -2.7716   -2.4278   -2.4247   -2.3906   -2.2942   -2.2220   -2.0247   -1.9639   -1.7511   -1.6123   -1.5079   -1.3212   -1.2281   -1.0707   -1.0120   -0.9350   -0.9287   -0.5593   -0.3165   -0.2635   -0.0059    0.0976    4.6190    4.6463    4.7304    4.7975    4.8002    4.8828    5.0601    5.1268    5.1285    5.1447    5.5824    5.6138    5.6627    5.7066    5.7954    6.0232    6.0901    6.1653    6.4039    6.4240
  0.2279  -17.6855  -17.5102  -17.2664  -17.1409  -16.7061  -16.6093  -16.4167  -16.3914  -16.2122  -15.9444  -15.6489  -15.6416  -15.4767  -15.3237  -15.0690  -14.9902  -14.8832  -14.8497  -14.7490  -14.7453  -14.5803  -14.5154  -14.3514  -14.1431  -14.0553   -8.9689   -8.7578   -8.7499   -8.6206   -8.4795   -8.2200   -8.1178   -8.1003   -7.9471   -7.7135   -7.6047   -7.4834   -7.3563   -7.1259   -7.0771   -6.9536   -6.7611   -6.3648   -5.9633   -5.9006   -5.7981   -5.7563   -5.6320   -5.5176   -5.3439   -5.1977   -5.1323   -4.9944   -4.9743   -4.9631   -4.7430   -4.6441   -4.6240   -4.5185   -4.5067   -4.4771   -4.3223   -4.2429   -4.2140   -3.8834   -3.8574   -3.7887   -3.7546   -3.7498   -3.6767   -3.5470   -3.4633   -3.4620   -3.3894   -3.2400   -3.1831   -2.8318   -2.8303   -2.7774   -2.4145   -2.4127   -2.3892   -2.3403   -2.2435   -2.0291   -1.9703   -1.7387   -1.5469   -1.4539   -1.2867   -1.2036   -1.0862   -1.0619   -0.9631   -0.9594   -0.5672   -0.3113   -0.2608   -0.0138    0.0973    4.6196    4.6426    4.7171    4.8187    4.8216    4.8868    5.0671    5.1059    5.1427    5.1537    5.5749    5.5864    5.6554    5.7182    5.7295    5.9854    6.1156    6.2064    6.3830    6.4347
  0.2430  -17.6733  -17.5289  -17.2700  -17.1430  -16.6738  -16.5829  -16.4544  -16.3805  -16.2199  -15.9798  -15.6441  -15.6414  -15.4851  -15.3262  -15.0278  -14.9586  -14.8718  -14.8379  -14.7779  -14.7736  -14.5900  -14.5117  -14.3545  -14.1451  -14.0542   -8.9840   -8.7581   -8.7549   -8.6308   -8.4793   -8.1838   -8.0890   -8.0722   -7.9290   -7.7708   -7.6396   -7.4422   -7.3394   -7.1679   -7.0984   -6.9818   -6.7131   -6.3601   -5.9641   -5.9490   -5.7797   -5.7500   -5.6232   -5.4988   -5.3775   -5.1809   -5.1308   -4.9888   -4.9828   -4.9565   -4.7400   -4.6796   -4.6288   -4.5276   -4.4988   -4.4806   -4.3322   -4.2278   -4.2176   -3.8384   -3.8123   -3.7844   -3.7265   -3.7181   -3.6668   -3.5663   -3.5162   -3.4458   -3.4357   -3.2477   -3.1880   -2.8860   -2.8303   -2.7297   -2.4029   -2.4011   -2.3881   -2.3878   -2.2634   -2.0329   -1.9756   -1.7286   -1.4826   -1.4004   -1.2540   -1.1829   -1.1139   -1.1134   -0.9959   -0.9760   -0.5733   -0.3073   -0.2586   -0.0203    0.0970    4.6202    4.6356    4.7111    4.8367    4.8465    4.8876    5.0469    5.0698    5.1619    5.2114    5.5591    5.5691    5.6416    5.6498    5.7540    5.9493    6.1428    6.1766    6.3437    6.4323
  0.2582  -17.6622  -17.5447  -17.2725  -17.1446  -16.6413  -16.5602  -16.4907  -16.3797  -16.2167  -16.0108  -15.6411  -15.6403  -15.4914  -15.3280  -14.9886  -14.9282  -14.8645  -14.8296  -14.8093  -14.7986  -14.5976  -14.5090  -14.3570  -14.1465  -14.0534   -8.9949   -8.7584   -8.7581   -8.6385   -8.4792   -8.1561   -8.0554   -8.0482   -7.9145   -7.8269   -7.6701   -7.4000   -7.3250   -7.2090   -7.1170   -7.0032   -6.6727   -6.3470   -6.0301   -5.9378   -5.7612   -5.7495   -5.6109   -5.4771   -5.4071   -5.1654   -5.1484   -5.0106   -4.9504   -4.9435   -4.7340   -4.7177   -4.6322   -4.5472   -4.4831   -4.4788   -4.3433   -4.2206   -4.2149   -3.7972   -3.7874   -3.7662   -3.7036   -3.6861   -3.6537   -3.5867   -3.5679   -3.4770   -3.4479   -3.2358   -3.1946   -2.9356   -2.8292   -2.6799   -2.4363   -2.3957   -2.3884   -2.3866   -2.2807   -2.0358   -1.9797   -1.7212   -1.4198   -1.3480   -1.2266   -1.1677   -1.1656   -1.1490   -1.0259   -0.9861   -0.5776   -0.3044   -0.2570   -0.0250    0.0968    4.6206    4.6281    4.7094    4.8531    4.8709    4.8869    5.0261    5.0373    5.1806    5.2758    5.5354    5.5649    5.5669    5.6457    5.7794    5.9158    6.1717    6.2245    6.3061    6.4285
  0.2734  -17.6538  -17.5559  -17.2740  -17.1456  -16.6101  -16.5441  -16.5242  -16.3840  -16.2083  -16.0336  -15.6409  -15.6379  -15.4955  -15.3292  -14.9539  -14.9009  -14.8663  -14.8329  -14.8291  -14.8180  -14.6024  -14.5073  -14.3587  -14.1473  -14.0529   -9.0014   -8.7606   -8.7579   -8.6433   -8.4792   -8.1398   -8.0316   -8.0187   -7.9049   -7.8768   -7.6917   -7.3606   -7.3151   -7.2472   -7.1297   -7.0166   -6.6464   -6.3287   -6.0829   -5.9305   -5.7510   -5.7492   -5.5994   -5.4594   -5.4288   -5.1661   -5.1535   -5.0264   -4.9358   -4.9165   -4.7516   -4.7276   -4.6343   -4.5617   -4.4845   -4.4634   -4.3531   -4.2224   -4.2061   -3.7915   -3.7667   -3.7194   -3.6801   -3.6625   -3.6434   -3.6181   -3.6088   -3.5072   -3.4582   -3.2161   -3.2000   -2.9733   -2.8285   -2.6339   -2.4807   -2.3913   -2.3859   -2.3783   -2.2935   -2.0377   -1.9822   -1.7167   -1.3601   -1.2981   -1.2342   -1.1925   -1.1890   -1.1552   -1.0495   -0.9917   -0.5802   -0.3026   -0.2561   -0.0280    0.0966    4.6208    4.6228    4.7093    4.8655    4.8858    4.8918    5.0107    5.0115    5.1945    5.3420    5.4947    5.5184    5.5624    5.6433    5.8038    5.8865    6.1855    6.2020    6.2706    6.4264
  0.2886  -17.6505  -17.5601  -17.2745  -17.1459  -16.5914  -16.5437  -16.5381  -16.3866  -16.2039  -16.0423  -15.6408  -15.6370  -15.4968  -15.3296  -14.9360  -14.8862  -14.8749  -14.8396  -14.8391  -14.8195  -14.6041  -14.5068  -14.3592  -14.1476  -14.0528   -9.0036   -8.7613   -8.7578   -8.6449   -8.4792   -8.1345   -8.0255   -7.9971   -7.9026   -7.9015   -7.6995   -7.3388   -7.3115   -7.2685   -7.1343   -7.0211   -6.6374   -6.3188   -6.1047   -5.9279   -5.7518   -5.7451   -5.5944   -5.4525   -5.4371   -5.1733   -5.1488   -5.0323   -4.9333   -4.9005   -4.7673   -4.7248   -4.6349   -4.5672   -4.4850   -4.4573   -4.3572   -4.2231   -4.2030   -3.7933   -3.7553   -3.6810   -3.6643   -3.6576   -3.6535   -3.6397   -3.6241   -3.5185   -3.4636   -3.2064   -3.2020   -2.9882   -2.8283   -2.6101   -2.5039   -2.3898   -2.3856   -2.3742   -2.2986   -2.0383   -1.9831   -1.7151   -1.3201   -1.2686   -1.2646   -1.2231   -1.1830   -1.1518   -1.0594   -0.9936   -0.5811   -0.3021   -0.2558   -0.0290    0.0966    4.6209    4.6209    4.7095    4.8702    4.8854    4.9011    5.0006    5.0049    5.1997    5.3914    5.4434    5.5123    5.5616    5.6425    5.8174    5.8713    6.1840    6.2277    6.2431    6.4258
  0.2886  -17.6505  -17.5601  -17.2745  -17.1459  -16.5914  -16.5437  -16.5381  -16.3866  -16.2039  -16.0423  -15.6408  -15.6370  -15.4968  -15.3296  -14.9360  -14.8862  -14.8749  -14.8396  -14.8391  -14.8195  -14.6041  -14.5068  -14.3592  -14.1476  -14.0528   -9.0036   -8.7613   -8.7578   -8.6449   -8.4792   -8.1345   -8.0255   -7.9971   -7.9026   -7.9015   -7.6995   -7.3388   -7.3115   -7.2685   -7.1343   -7.0211   -6.6374   -6.3188   -6.1047   -5.9279   -5.7518   -5.7451   -5.5944   -5.4525   -5.4371   -5.1733   -5.1488   -5.0323   -4.9333   -4.9005   -4.7673   -4.7248   -4.6349   -4.5672   -4.4850   -4.4573   -4.3572   -4.2231   -4.2030   -3.7933   -3.7553   -3.6810   -3.6643   -3.6576   -3.6535   -3.6397   -3.6241   -3.5185   -3.4636   -3.2064   -3.2020   -2.9882   -2.8283   -2.6101   -2.5039   -2.3898   -2.3856   -2.3742   -2.2986   -2.0383   -1.9831   -1.7151   -1.3201   -1.2686   -1.2646   -1.2231   -1.1830   -1.1518   -1.0594   -0.9936   -0.5811   -0.3021   -0.2558   -0.0290    0.0966    4.6209    4.6209    4.7095    4.8702    4.8854    4.9011    5.0006    5.0049    5.1997    5.3914    5.4434    5.5122    5.5616    5.6425    5.8174    5.8713    6.1804    6.2277    6.2431    6.4254
  0.2974  -17.6503  -17.5601  -17.2767  -17.1434  -16.5965  -16.5449  -16.5327  -16.3852  -16.2038  -16.0425  -15.6680  -15.6100  -15.4992  -15.3269  -14.9369  -14.8874  -14.8773  -14.8389  -14.8364  -14.8191  -14.6047  -14.5065  -14.3592  -14.1483  -14.0523   -9.0036   -8.7759   -8.7462   -8.6425   -8.4768   -8.1342   -8.0258   -7.9969   -7.9087   -7.8959   -7.7002   -7.3587   -7.3157   -7.2497   -7.1279   -7.0211   -6.6362   -6.3188   -6.1080   -5.9282   -5.7696   -5.7305   -5.5923   -5.4800   -5.4068   -5.1740   -5.1486   -5.0322   -4.9314   -4.9008   -4.7718   -4.7207   -4.6385   -4.5690   -4.4810   -4.4575   -4.3576   -4.2247   -4.1994   -3.7967   -3.7561   -3.6945   -3.6673   -3.6614   -3.6570   -3.6378   -3.6002   -3.5178   -3.4613   -3.2061   -3.2028   -2.9883   -2.8291   -2.6092   -2.5065   -2.4215   -2.3875   -2.3397   -2.3013   -2.0338   -1.9838   -1.7149   -1.3243   -1.2747   -1.2596   -1.2192   -1.1844   -1.1523   -1.0579   -0.9929   -0.5818   -0.3055   -0.2525   -0.0290    0.0966    4.6099    4.6312    4.7099    4.8664    4.8852    4.9014    5.0008    5.0106    5.2005    5.3915    5.4416    5.5138    5.5506    5.6541    5.8177    5.8715    6.1785    6.2280    6.2434    6.4071
  0.3062  -17.6498  -17.5599  -17.2827  -17.1363  -16.6083  -16.5485  -16.5202  -16.3813  -16.2033  -16.0429  -15.6970  -15.5814  -15.5058  -15.3192  -14.9398  -14.8909  -14.8834  -14.8355  -14.8308  -14.8181  -14.6063  -14.5055  -14.3590  -14.1504  -14.0509   -9.0036   -8.7935   -8.7379   -8.6347   -8.4697   -8.1332   -8.0267   -7.9965   -7.9156   -7.8903   -7.7020   -7.3936   -7.3312   -7.2132   -7.1113   -7.0206   -6.6329   -6.3190   -6.1175   -5.9289   -5.7950   -5.7131   -5.5935   -5.5030   -5.3701   -5.1756   -5.1479   -5.0320   -4.9257   -4.9016   -4.7822   -4.7115   -4.6481   -4.5743   -4.4699   -4.4583   -4.3584   -4.2284   -4.1901   -3.8076   -3.7585   -3.7164   -3.6824   -3.6675   -3.6628   -3.6145   -3.5700   -3.5140   -3.4549   -3.2055   -3.2051   -2.9885   -2.8316   -2.6066   -2.5135   -2.4627   -2.3810   -2.3213   -2.2901   -2.0210   -1.9859   -1.7143   -1.3347   -1.2861   -1.2520   -1.2102   -1.1876   -1.1535   -1.0538   -0.9908   -0.5839   -0.3137   -0.2447   -0.0292    0.0964    4.5987    4.6403    4.7114    4.8554    4.8863    4.9023    5.0015    5.0258    5.2031    5.3916    5.4367    5.5179    5.5272    5.6793    5.8185    5.8723    6.2107    6.2289    6.2443    6.3796
  0.3149  -17.6489  -17.5597  -17.2915  -17.1256  -16.6226  -16.5540  -16.5046  -16.3751  -16.2026  -16.0437  -15.7260  -15.5538  -15.5149  -15.3076  -14.9444  -14.8960  -14.8913  -14.8306  -14.8242  -14.8161  -14.6088  -14.5039  -14.3587  -14.1537  -14.0488   -9.0036   -8.8116   -8.7353   -8.6210   -8.4585   -8.1316   -8.0281   -7.9958   -7.9229   -7.8853   -7.7050   -7.4305   -7.3531   -7.1723   -7.0902   -7.0182   -6.6274   -6.3192   -6.1322   -5.9302   -5.8246   -5.6933   -5.6127   -5.5035   -5.3350   -5.1769   -5.1467   -5.0316   -4.9173   -4.9027   -4.7948   -4.7008   -4.6617   -4.5825   -4.4599   -4.4538   -4.3586   -4.2337   -4.1765   -3.8261   -3.7621   -3.7392   -3.6940   -3.6764   -3.6648   -3.5898   -3.5479   -3.5004   -3.4449   -3.2091   -3.2044   -2.9889   -2.8356   -2.6029   -2.5236   -2.5040   -2.3715   -2.3358   -2.2515   -2.0019   -1.9893   -1.7133   -1.3481   -1.2998   -1.2462   -1.2002   -1.1897   -1.1548   -1.0478   -0.9875   -0.5875   -0.3240   -0.2350   -0.0295    0.0962    4.5874    4.6477    4.7140    4.8399    4.8892    4.9038    5.0027    5.0471    5.2072    5.3918    5.4289    5.5000    5.5237    5.7095    5.8199    5.8736    6.1552    6.2304    6.2457    6.3506
  0.3237  -17.6477  -17.5594  -17.3021  -17.1125  -16.6378  -16.5610  -16.4877  -16.3671  -16.2015  -16.0448  -15.7551  -15.5368  -15.5156  -15.2931  -14.9504  -14.9029  -14.8994  -14.8250  -14.8183  -14.8125  -14.6123  -14.5018  -14.3583  -14.1580  -14.0461   -9.0036   -8.8295   -8.7376   -8.6023   -8.4439   -8.1293   -8.0300   -7.9949   -7.9306   -7.8810   -7.7093   -7.4671   -7.3780   -7.1302   -7.0712   -7.0096   -6.6200   -6.3195   -6.1509   -5.9321   -5.8570   -5.6709   -5.6471   -5.4869   -5.3033   -5.1754   -5.1451   -5.0310   -4.9100   -4.9013   -4.8079   -4.6905   -4.6778   -4.5931   -4.4627   -4.4342   -4.3575   -4.2407   -4.1599   -3.8508   -3.7661   -3.7620   -3.6993   -3.6876   -3.6671   -3.5644   -3.5398   -3.4719   -3.4321   -3.2145   -3.2029   -2.9895   -2.8407   -2.5989   -2.5454   -2.5350   -2.3602   -2.3565   -2.2105   -1.9940   -1.9782   -1.7120   -1.3629   -1.3148   -1.2471   -1.1923   -1.1866   -1.1545   -1.0408   -0.9830   -0.5926   -0.3349   -0.2248   -0.0300    0.0959    4.5764    4.6531    4.7178    4.8229    4.8940    4.9059    5.0042    5.0721    5.2127    5.3923    5.4198    5.4719    5.5303    5.7418    5.8218    5.8754    6.1336    6.2324    6.2478    6.3222
  0.3325  -17.6462  -17.5590  -17.3137  -17.0975  -16.6533  -16.5692  -16.4700  -16.3577  -16.2001  -16.0463  -15.7841  -15.5459  -15.4916  -15.2769  -14.9576  -14.9116  -14.9069  -14.8200  -14.8134  -14.8063  -14.6164  -14.4995  -14.3578  -14.1631  -14.0430   -9.0036   -8.8469   -8.7432   -8.5798   -8.4266   -8.1265   -8.0325   -7.9939   -7.9385   -7.8777   -7.7147   -7.5024   -7.4039   -7.0898   -7.0582   -6.9903   -6.6109   -6.3200   -6.1724   -5.9345   -5.8913   -5.6877   -5.6462   -5.4644   -5.2770   -5.1681   -5.1430   -5.0303   -4.9103   -4.8921   -4.8202   -4.6950   -4.6814   -4.6053   -4.4665   -4.4124   -4.3548   -4.2493   -4.1410   -3.8786   -3.7845   -3.7703   -3.7005   -3.7005   -3.6698   -3.5387   -3.5386   -3.4364   -3.4171   -3.2214   -3.2009   -2.9904   -2.8469   -2.5964   -2.5867   -2.5453   -2.3798   -2.3478   -2.1690   -2.0001   -1.9515   -1.7103   -1.3784   -1.3305   -1.2555   -1.1886   -1.1777   -1.1505   -1.0333   -0.9775   -0.5993   -0.3458   -0.2146   -0.0305    0.0956    4.5657    4.6563    4.7222    4.8059    4.9006    4.9086    5.0062    5.0995    5.2193    5.3930    5.4097    5.4437    5.5374    5.7755    5.8243    5.8777    6.1083    6.2351    6.2503    6.2943
  0.3412  -17.6443  -17.5587  -17.3259  -17.0814  -16.6688  -16.5783  -16.4518  -16.3471  -16.1984  -16.0482  -15.8131  -15.5596  -15.4637  -15.2595  -14.9657  -14.9215  -14.9141  -14.8170  -14.8075  -14.7991  -14.6211  -14.4969  -14.3573  -14.1688  -14.0397   -9.0036   -8.8635   -8.7507   -8.5547   -8.4071   -8.1231   -8.0355   -7.9929   -7.9469   -7.8756   -7.7213   -7.5361   -7.4299   -7.0690   -7.0329   -6.9620   -6.6002   -6.3206   -6.1956   -5.9376   -5.9269   -5.7305   -5.6205   -5.4409   -5.2572   -5.1528   -5.1405   -5.0296   -4.9134   -4.8832   -4.8291   -4.7127   -4.6749   -4.6178   -4.4706   -4.3891   -4.3507   -4.2599   -4.1205   -3.9072   -3.8067   -3.7745   -3.7145   -3.6997   -3.6728   -3.5399   -3.5124   -3.4007   -3.3986   -3.2296   -3.1985   -2.9917   -2.8536   -2.6280   -2.5990   -2.5510   -2.4043   -2.3349   -2.1275   -2.0073   -1.9228   -1.7084   -1.3942   -1.3467   -1.2688   -1.1898   -1.1653   -1.1420   -1.0259   -0.9713   -0.6077   -0.3562   -0.2047   -0.0312    0.0952    4.5556    4.6577    4.7262    4.7902    4.9091    4.9119    5.0086    5.1284    5.2269    5.3938    5.3992    5.4159    5.5448    5.8100    5.8273    5.8804    6.0855    6.2382    6.2535    6.2666
  0.3500  -17.6421  -17.5583  -17.3381  -17.0643  -16.6842  -16.5879  -16.4332  -16.3356  -16.1965  -16.0506  -15.8421  -15.5739  -15.4355  -15.2413  -14.9746  -14.9318  -14.9215  -14.8154  -14.8006  -14.7918  -14.6262  -14.4942  -14.3567  -14.1748  -14.0364   -9.0037   -8.8792   -8.7591   -8.5277   -8.3859   -8.1191   -8.0389   -7.9921   -7.9555   -7.8750   -7.7288   -7.5676   -7.4552   -7.0684   -6.9905   -6.9290   -6.5883   -6.3215   -6.2198   -5.9631   -5.9414   -5.7742   -5.5949   -5.4186   -5.2416   -5.1375   -5.1303   -5.0288   -4.9172   -4.8817   -4.8294   -4.7304   -4.6733   -4.6283   -4.4746   -4.3647   -4.3459   -4.2721   -4.0990   -3.9351   -3.8285   -3.7789   -3.7291   -3.6982   -3.6757   -3.5420   -3.4858   -3.3830   -3.3601   -3.2390   -3.1957   -2.9934   -2.8609   -2.6691   -2.6087   -2.5499   -2.4293   -2.3217   -2.0859   -2.0156   -1.8928   -1.7063   -1.4102   -1.3634   -1.2851   -1.1944   -1.1513   -1.1310   -1.0187   -0.9646   -0.6179   -0.3659   -0.1954   -0.0320    0.0947    4.5460    4.6577    4.7281    4.7775    4.9158    4.9197    5.0113    5.1583    5.2348    5.3869    5.3886    5.3969    5.5518    5.8309    5.8454    5.8837    6.0617    6.2295    6.2420    6.2545
  0.3588  -17.6395  -17.5581  -17.3501  -17.0465  -16.6995  -16.5979  -16.4143  -16.3235  -16.1942  -16.0535  -15.8709  -15.5880  -15.4072  -15.2229  -14.9842  -14.9423  -14.9290  -14.8146  -14.7933  -14.7846  -14.6317  -14.4915  -14.3561  -14.1810  -14.0331   -9.0039   -8.8940   -8.7677   -8.4992   -8.3634   -8.1148   -8.0428   -7.9915   -7.9645   -7.8766   -7.7371   -7.5965   -7.4797   -7.0719   -6.9453   -6.8938   -6.5753   -6.3226   -6.2444   -5.9998   -5.9462   -5.8181   -5.5707   -5.3982   -5.2263   -5.1340   -5.1037   -5.0281   -4.9215   -4.8896   -4.8200   -4.7477   -4.6795   -4.6339   -4.4778   -4.3419   -4.3395   -4.2853   -4.0768   -3.9612   -3.8500   -3.7834   -3.7442   -3.6973   -3.6775   -3.5446   -3.4588   -3.3645   -3.3218   -3.2491   -3.1924   -2.9957   -2.8684   -2.7101   -2.6235   -2.5441   -2.4541   -2.3084   -2.0444   -2.0250   -1.8620   -1.7040   -1.4263   -1.3803   -1.3031   -1.2007   -1.1366   -1.1188   -1.0119   -0.9576   -0.6298   -0.3747   -0.1867   -0.0328    0.0942    4.5370    4.6568    4.7254    4.7699    4.9203    4.9323    5.0144    5.1886    5.2430    5.3619    5.3759    5.3998    5.5601    5.8350    5.8814    5.8874    6.0246    6.2133    6.2354    6.2499
  0.3675  -17.6366  -17.5579  -17.3618  -17.0282  -16.7145  -16.6080  -16.3951  -16.3110  -16.1916  -16.0571  -15.8997  -15.6017  -15.3790  -15.2044  -14.9943  -14.9531  -14.9367  -14.8144  -14.7860  -14.7775  -14.6374  -14.4889  -14.3556  -14.1872  -14.0299   -9.0041   -8.9076   -8.7761   -8.4695   -8.3398   -8.1101   -8.0471   -7.9916   -7.9737   -7.8808   -7.7457   -7.6223   -7.5029   -7.0768   -6.8992   -6.8573   -6.5614   -6.3241   -6.2688   -6.0368   -5.9523   -5.8611   -5.5494   -5.3788   -5.2085   -5.1301   -5.0758   -5.0276   -4.9261   -4.9025   -4.8054   -4.7645   -4.6924   -4.6356   -4.4800   -4.3412   -4.3136   -4.2972   -4.0544   -3.9844   -3.8711   -3.7882   -3.7594   -3.6985   -3.6771   -3.5475   -3.4315   -3.3454   -3.2867   -3.2571   -3.1886   -2.9989   -2.8761   -2.7510   -2.6409   -2.5363   -2.4782   -2.2951   -2.0354   -2.0030   -1.8307   -1.7016   -1.4423   -1.3976   -1.3223   -1.2080   -1.1220   -1.1060   -1.0056   -0.9506   -0.6433   -0.3825   -0.1786   -0.0337    0.0937    4.5288    4.6552    4.7177    4.7678    4.9254    4.9471    5.0176    5.2183    5.2511    5.3360    5.3651    5.4043    5.5655    5.8396    5.8916    5.9180    6.0140    6.1833    6.2504    6.2657
  0.3763  -17.6333  -17.5580  -17.3730  -17.0095  -16.7293  -16.6182  -16.3757  -16.2981  -16.1887  -16.0614  -15.9284  -15.6146  -15.3511  -15.1861  -15.0048  -14.9639  -14.9443  -14.8149  -14.7788  -14.7706  -14.6434  -14.4863  -14.3551  -14.1932  -14.0269   -9.0044   -8.9201   -8.7841   -8.4388   -8.3154   -8.1052   -8.0518   -7.9928   -7.9829   -7.8882   -7.7540   -7.6448   -7.5247   -7.0821   -6.8527   -6.8202   -6.5471   -6.3261   -6.2928   -6.0740   -5.9613   -5.9015   -5.5326   -5.3588   -5.1876   -5.1257   -5.0487   -5.0272   -4.9305   -4.9173   -4.7889   -4.7805   -4.7088   -4.6364   -4.4814   -4.3482   -4.3037   -4.2872   -4.0334   -4.0030   -3.8918   -3.7933   -3.7746   -3.7021   -3.6744   -3.5504   -3.4039   -3.3258   -3.2795   -3.2383   -3.1844   -3.0029   -2.8839   -2.7917   -2.6597   -2.5277   -2.5011   -2.2818   -2.0465   -1.9617   -1.7993   -1.6992   -1.4583   -1.4152   -1.3424   -1.2160   -1.1077   -1.0928   -0.9998   -0.9436   -0.6583   -0.3892   -0.1713   -0.0347    0.0932    4.5213    4.6533    4.7072    4.7689    4.9311    4.9637    5.0211    5.2421    5.2629    5.3110    5.3556    5.4107    5.5720    5.8448    5.8959    5.9552    5.9601    6.1087    6.1629    6.2572
